,passenger_count,store_and_fwd_flag,euc_distance,hav_distance,trip_duration,temp,visib,wdsp,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,vendor_id_1,vendor_id_2,month_1,month_2,month_3,month_4,month_5,month_6,day_1,day_2,day_3,day_4,day_5,day_6,day_7,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,pca0,pca1
1672,2,0,0.010562306391405969,0.9701561922132464,215,19.1,8.1,3.7,21.46866983936472,30.2,14.0,0.0,8.493339350180506,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.023346455419009895,-0.008786112439293203
1673,2,0,0.03912071661980445,3.9536066316849983,713,32.5,10.0,5.9,18.1,37.0,27.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.020154359527013225,-0.027067295877843026
1674,2,0,0.04047411506031647,4.297908904617204,806,27.1,8.9,7.5,28.9,42.1,21.9,0.05,8.493339350180506,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.024258586517912472,-0.013009155109203526
1675,1,0,0.011456622574895494,1.2299824602192864,428,40.2,10.0,4.3,21.46866983936472,44.6,35.6,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022639789509710132,0.0016298340781891387
1676,1,0,0.021619736427791726,1.936234820222168,1187,62.4,10.0,2.8,21.46866983936472,75.9,50.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.00868300425211524,-0.016527434006439405
1677,1,0,0.12016134521362985,12.224207741299427,1838,35.5,10.0,8.3,28.9,39.9,30.9,0.02,8.493339350180506,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.07147981066774145,-0.0679430591955636
1678,1,0,0.004759629437420107,0.4913980548358739,115,63.8,10.0,2.8,21.46866983936472,82.0,44.1,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008774508542487104,0.01389887051321503
1679,1,0,0.00909674133186728,0.9620333031897678,589,30.8,10.0,7.0,22.0,39.0,19.9,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.025406889455475447,-0.02305281486717416
1680,4,0,0.04730036101122869,4.5530078741398174,1013,37.9,10.0,2.9,21.46866983936472,46.0,25.0,0.0,8.493339350180506,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.004450888201886166,-0.01947157572952115
1681,2,0,0.2340565849300138,21.43498703746931,1886,47.2,6.7,6.7,29.9,62.1,42.1,0.14,8.493339350180506,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.12084951732641135,0.14180867126884777
1682,1,0,0.010912949499348372,1.0943169428626636,258,6.9,10.0,7.6,31.1,21.9,-0.9,0.0,8.493339350180506,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01892069287474908,0.005526601386100635
1683,1,0,0.019123331171372573,1.7768267083606455,1037,67.5,5.4,3.5,33.0,70.0,64.4,0.4,8.493339350180506,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0382855004293087,0.006896602521123895
1684,1,0,0.03760373233644946,3.221078509910401,869,47.3,10.0,6.7,25.1,57.9,42.1,0.09,8.493339350180506,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.001265522550428424,6.629503997322962e-05
1685,1,0,0.019166893550417643,1.994747913285792,965,52.4,9.3,5.8,22.9,57.9,30.0,0.0,8.493339350180506,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.007265510539364933,-0.013874018221514245
1686,1,0,0.021747463314948524,1.8542203594583058,389,55.1,9.2,3.3,15.9,66.9,36.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.010222238492052206,-0.026664226553623886
1687,1,0,0.20965074938539252,18.125925185050928,3290,64.4,9.2,1.9,21.46866983936472,78.1,52.0,0.09,8.493339350180506,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14579606430544753,0.05043248164933413
1688,1,0,0.018070756865227487,1.8729449634191324,525,37.3,10.0,2.7,21.46866983936472,44.1,28.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.030668060371176392,0.03676814529611114
1689,1,0,0.028444007696144476,2.8286250554576857,511,35.2,10.0,9.4,28.0,59.0,28.9,1.03,8.493339350180506,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.026389230512794713,-0.031128163788917022
1690,1,0,0.007468800247855826,0.7942615925976603,147,37.9,10.0,2.9,21.46866983936472,46.0,25.0,0.0,8.493339350180506,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01851310217294476,-0.014025012229449631
1691,1,0,0.018742012580148345,1.5852559344479806,650,75.7,10.0,2.2,21.46866983936472,84.9,66.9,0.01,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024772124498430206,-0.010788218993707096
1692,1,0,0.013535261941609979,1.205124271897667,531,70.6,7.2,1.5,21.46866983936472,84.9,62.1,0.2,8.493339350180506,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.245050804790883e-05,0.002273859210753057
1693,1,0,0.00965577042961451,0.9125556428981828,289,63.5,9.110787974262712,999.9,21.46866983936472,71.6,56.3,0.25,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0424548829720902,0.02184598602029727
1694,1,0,0.03851724310788918,3.8721239163261836,1065,50.4,5.3,8.2,26.0,59.0,39.9,0.77,8.493339350180506,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04014309998914354,0.01577740230958127
1695,1,0,0.01586126948434333,1.6472988786251108,216,55.6,8.1,3.7,27.0,66.0,48.9,0.11,8.493339350180506,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0485662736720344,-0.03596587984162231
1696,1,0,0.008922550809707094,0.9881881279264508,435,45.3,10.0,4.5,15.9,55.0,37.9,0.03,8.493339350180506,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.045175940880538494,0.07565117441449644
1697,2,0,0.012967621085570952,1.1574672505174166,293,59.5,10.0,4.8,18.1,73.0,48.9,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029419525849386348,-0.02840959199586381
1698,1,0,0.038561536154149686,3.487940912944857,750,31.9,10.0,5.2,19.0,41.0,26.1,0.0,8.493339350180506,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005901980395063721,-0.015115240065109408
1699,2,0,0.044153017525392683,4.1614589891070555,1213,41.0,10.0,10.4,39.0,51.1,34.0,0.25,8.493339350180506,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0023601744049077207,-0.02567057737590658
1700,1,0,0.0269238738698505,2.811016073119448,627,74.2,9.4,2.0,17.1,88.0,61.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030500681938766108,-0.015033180404108039
1701,1,0,0.01504273278869912,1.5169926257449042,268,51.7,10.0,3.5,15.0,64.9,42.1,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01962922186938191,-0.022845560960102124
1702,1,0,0.016538621644882387,1.6068396221671781,627,45.3,10.0,4.5,15.9,55.0,37.9,0.03,8.493339350180506,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.013225826172279444,-0.005389077327802636
1703,2,0,0.00934672528066367,0.8559121552304856,283,33.4,6.5,6.2,19.0,39.0,26.1,0.07,8.493339350180506,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03490540899178255,0.018667361365077365
1704,2,0,0.013219319169690314,1.4126973192287655,316,43.3,9.3,7.4,18.1,46.4,39.9,0.0,8.493339350180506,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04149798703121266,-0.024062618711407465
1705,1,0,0.00453191814963735,0.46418457402861796,75,30.4,9.4,4.7,21.46866983936472,39.0,27.0,0.05,8.493339350180506,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.030257527175433962,-0.029313113548592947
1706,1,0,0.012574291301216095,1.295643139594952,188,42.3,10.0,4.1,15.0,57.0,36.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014511343936000553,-0.010319346304198956
1707,1,0,0.013759441707804002,1.3566555095617618,226,50.5,10.0,4.9,17.1,62.1,43.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0252936476655699,-0.00984352305076782
1708,1,0,0.016468991360171513,1.4453783299965643,592,51.3,9.8,4.3,15.9,62.1,46.0,0.07,8.493339350180506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010424985376643214,-0.00919807631784853
1709,3,0,0.024204807260144047,2.107358619621288,804,61.8,10.0,3.5,20.0,72.0,48.9,0.05,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03168821439860522,0.00443557114788887
1710,2,0,0.01129671247308173,1.2064793586518878,171,57.7,7.2,3.2,14.0,72.0,44.1,0.0,8.493339350180506,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01304782965130107,-0.04392228705424004
1711,1,0,0.013279955639596773,1.4225803233421936,441,45.3,10.0,4.5,15.9,55.0,37.9,0.03,8.493339350180506,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016795687161204936,-0.003907863951458625
1712,2,0,0.0474966527293148,4.735861832917598,1388,70.2,9.1,3.5,21.46866983936472,75.9,64.0,0.02,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008288975469791914,0.005215618212869676
1713,1,0,0.01571074628512047,1.5889602792251962,268,65.4,5.9,1.5,21.46866983936472,78.1,62.1,0.01,8.493339350180506,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007643811303934536,0.004201459449874874
1714,1,0,0.010790224391530908,1.0509750254748578,181,73.1,9.2,3.7,21.46866983936472,86.0,64.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02195504882204388,-0.02023579685216517
1715,1,0,0.013401952288945676,1.3873257297774848,297,73.2,9.0,3.0,21.46866983936472,88.0,57.9,0.03,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008290660185591969,-0.04279598933634307
1716,1,0,0.051427096824945125,5.375116295761756,1493,41.2,9.5,3.8,15.0,51.1,21.9,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.038733322128693244,-0.0028305303622184128
1717,1,0,0.02139818176090249,2.154924581828398,348,52.0,9.8,4.4,22.0,64.9,45.0,0.02,8.493339350180506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02650031660829934,-0.05874546858114621
1718,1,0,0.01866031566557867,2.06832005935913,279,50.1,10.0,4.4,21.46866983936472,68.0,39.9,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05779072334934312,0.011321816745215419
1719,1,0,0.022456089888298544,2.3538456010766966,780,47.7,10.0,6.0,21.0,61.0,36.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.016314303896180174,0.006439091627899733
1720,1,0,0.07150698407513909,7.852541619905394,2060,70.3,9.7,3.6,21.46866983936472,79.0,48.9,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453825091623729,0.020615948658348662
1721,1,0,0.01316713259126344,1.2077656203328369,691,59.1,9.9,3.5,21.46866983936472,64.4,55.4,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02320064379131374,-0.01048052070688089
1722,3,0,0.02003646489135125,1.8148539610982142,516,60.3,10.0,1.2,21.46866983936472,73.0,54.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046883704160894574,0.023999370524494135
1723,1,0,0.01849291150022394,1.9348643350024524,285,51.4,10.0,4.3,15.0,59.0,46.9,0.0,8.493339350180506,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018804792003463834,-0.013687192215889685
1724,1,0,0.016820714996823638,1.8434834431223213,454,47.7,10.0,6.0,21.0,61.0,36.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.044795397367869826,0.023135838431918437
1725,1,0,0.009603917625173888,0.9867138769953984,154,27.1,10.0,9.4,29.9,44.1,21.9,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.018191185830998893,-0.04166197444038142
1726,2,0,0.09806538054331176,10.145697315285132,1432,64.9,10.0,7.1,26.0,82.9,57.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013788118854906432,-0.0470287400199471
1727,1,0,0.02878625178179056,2.429039734254147,763,71.1,5.7,2.9,21.46866983936472,82.9,66.9,0.54,8.493339350180506,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00998120081255469,-0.025271056606456965
1728,1,0,0.06329423424345658,6.1034496177312185,998,42.3,10.0,4.1,15.0,57.0,36.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.030256289989868127,0.02627883337948111
1729,1,0,0.02185513805943753,2.3428270427155238,321,67.5,5.4,3.5,33.0,70.0,64.4,0.4,8.493339350180506,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.020108581248704245,-0.055382122396986054
1730,1,0,0.024945614481866118,2.1027136670125057,979,47.2,6.7,6.7,29.9,62.1,42.1,0.14,8.493339350180506,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04555473682539028,-0.03689921903006953
1731,1,0,0.03840338267565621,3.648589055471263,881,47.2,6.7,6.7,29.9,62.1,42.1,0.14,8.493339350180506,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.007449264388933569,-0.0034061241288560803
1732,1,0,0.09912349706529114,8.62315362610581,1811,79.3,8.3,3.3,21.46866983936472,90.0,61.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.08424706897245882,-0.04529866868241601
1733,1,0,0.008969424113634383,0.9951360437514424,237,46.0,8.6,5.5,19.0,52.0,34.0,0.21,8.493339350180506,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.028779271039279263,-0.020701459737082657
1734,1,0,0.016720352495040888,1.7156771608671777,329,67.3,9.7,4.8,18.1,79.0,48.9,0.01,8.493339350180506,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.025083639818760946,-0.016616575787951355
1735,1,0,0.015400472881457891,1.4086578373049656,608,61.6,9.7,5.3,17.1,79.0,55.0,0.06,8.493339350180506,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.012811410795812493,-0.012781411992840217
1736,1,0,0.01923842865747047,1.7429482178494546,513,66.3,10.0,6.4,24.1,82.0,51.1,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03328811328622587,-0.005057437907001045
1737,1,0,0.009651943975997971,1.0539431511737676,509,59.5,10.0,4.8,18.1,73.0,48.9,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.031412153470165086,0.00602466118545148
1738,1,0,0.03073638012459807,2.8306788633920417,501,43.3,9.3,7.4,18.1,46.4,39.9,0.0,8.493339350180506,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042712043525320225,-0.0016806930526970497
1739,1,0,0.026890009645065948,2.5346938754086668,420,74.2,9.4,2.0,17.1,88.0,61.0,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.04612760691441475,-0.04137876116994481
1740,3,0,0.04730455039164545,4.824531365545272,714,54.6,9.110787974262712,999.9,21.46866983936472,60.8,50.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.014752453602236324,-0.03651125238896251
1741,1,0,0.03279490180797609,3.5873262865638798,540,30.8,10.0,7.0,22.0,39.0,19.9,0.0,8.493339350180506,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021569041339876197,0.006316908321428889
1742,1,0,0.02859616073566695,2.411974671612505,832,38.4,10.0,6.4,21.0,45.0,32.0,0.0,8.493339350180506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.003227355639536361,-0.01651274989393395
1743,1,0,0.02581811712026046,2.802083072903659,497,79.3,8.3,3.3,21.46866983936472,90.0,61.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030952721222239483,-0.0007810740137410875
1744,1,0,0.018802103772817123,1.8760623993574648,727,57.8,9.110787974262712,999.9,21.46866983936472,68.0,51.8,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.012746328266253612,-0.007186855885300947
1745,2,0,0.01621517921588714,1.6790353539393488,586,79.4,9.7,5.6,21.0,88.0,59.0,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033579748033575725,0.014150403939719702
1746,1,0,0.008353738467921272,0.7486940750513353,252,51.3,9.8,4.3,15.9,62.1,46.0,0.07,8.493339350180506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.023333778587973936,-0.04787275498788554
1747,1,0,0.02258414349406716,2.4797854106935517,680,58.5,10.0,5.8,15.9,73.0,48.9,0.0,8.493339350180506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.012063566974073764,-0.040371114151727464
1748,1,0,0.09015719959163987,7.610944900998232,1065,48.0,8.3,7.7,31.1,57.0,39.9,0.27,8.493339350180506,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0910766934483426,-0.024525751889817437
1749,2,0,0.04677939552956944,4.45780191363996,1144,47.2,6.7,6.7,29.9,62.1,42.1,0.14,8.493339350180506,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0059436746617458165,-0.004250501675027887
1750,1,0,0.01587716779893393,1.5850442834731489,422,59.1,9.9,3.5,21.46866983936472,64.4,55.4,0.0,8.493339350180506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.012862203653135599,-0.04543162891521707
